timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
9/28/2020 2:46,codecarbon,run_0213,169.3714728,6.63E-05,1.00E-06,22.86543858,34.86090151,4.606892257,0.001158629,0.008860477,0.004124325,0.01413919,France,FRA,North America,Azure,,Windows-11,3.898318179,2.4.3rc1,8.187149403,Intel Xeon,1.998264827,NVIDIA T4,158.8468018,25.58257667,15.7482016,machine,Y,1.179843028
4/16/2024 11:29,codecarbon,run_0936,980.0354403,2.09E-05,1.55E-07,17.92882388,34.01400755,7.82654924,0.004472648,0.007807105,0.007498843,0.019752156,USA,USA,North America,AWS,,Windows-11,3.80323192,2.4.3rc1,4.200651709,Apple M1,0.007523982,NVIDIA T4,-90.52934524,-89.52734333,16.02719198,process,Y,1.617224825
12/8/2021 2:29,codecarbon,run_0771,363.3369353,3.24E-05,6.90E-07,11.27338054,70.85283349,9.430471764,0.005650707,0.006082735,0.000693004,0.012493573,Germany,GER,Europe,GCP,ap-south-1,Linux,3.799294847,2.4.3rc1,16.04956714,AMD Ryzen 9,2.015955516,NVIDIA T4,82.20568764,-9.912279802,7.929389344,process,N,1.54145022
4/21/2025 9:08,codecarbon,run_0048,572.7668455,4.81E-05,6.68E-07,46.83176591,73.31126141,2.952187617,0.000354958,0.002608535,0.00594866,0.008896506,USA,USA,Asia,AWS,us-east-1,Linux,3.104825113,2.4.3rc1,7.991050633,Intel i7,0.969131289,NVIDIA A100,-140.3045688,-76.94120401,8.009816912,machine,Y,1.704313601
5/25/2023 21:01,codecarbon,run_0417,132.5255811,9.04E-05,8.68E-07,23.52971873,74.47298731,6.585784864,0.008042843,0.004296455,0.007882884,0.020269195,Germany,GER,North America,,ap-south-1,Linux,3.79772164,2.4.3rc1,8.042787947,Apple M1,3.990855828,None,-135.9056531,-84.92369912,16.05403384,machine,Y,1.752799786
9/24/2020 10:36,codecarbon,run_0464,160.8515136,2.96E-05,3.15E-07,26.20683404,66.66186801,4.400965426,0.007182609,0.003344146,0.002871998,0.01353154,India,IND,North America,GCP,ap-south-1,Linux,3.899022241,2.4.3rc1,3.980517827,Intel Xeon,0.967434589,NVIDIA T4,157.8476467,60.99404996,8.0486487,process,N,1.818346218
2/18/2020 21:07,codecarbon,run_0923,704.8468359,9.50E-05,3.37E-07,34.96620629,86.18239504,4.414485124,0.009654955,0.00263471,0.003051468,0.015462228,Japan,JAP,Europe,,eu-central-1,Linux,3.793249322,2.4.3rc1,8.001299323,Intel i7,6.47E-05,NVIDIA A100,155.2466391,17.52974805,7.78352256,process,N,1.906080888
1/1/2020 22:58,codecarbon,run_0609,386.0911996,1.19E-06,4.51E-07,14.25133834,10.73573311,1.678170145,0.00349886,0.006178676,0.008395821,0.017959848,USA,USA,Asia,GCP,us-east-1,Windows-11,3.102537283,2.4.3rc1,16.27940382,Apple M1,-0.009810182,None,17.62061953,61.7967974,15.70825666,machine,Y,1.41242948
2/25/2024 13:05,codecarbon,run_0282,69.16820552,5.92E-05,8.40E-07,1.371681776,5.043711267,6.131209179,0.008255437,0.003270044,0.003475841,0.014897534,USA,USA,Asia,AWS,,macOS-12,3.802998998,2.4.3rc1,15.95457848,Intel Xeon,3.99569152,None,87.21578185,31.70551762,32.0678552,process,N,1.286910738
12/17/2021 22:10,codecarbon,run_0745,920.5013657,4.03E-05,8.38E-08,17.75653296,19.36585632,6.877934588,0.000246666,0.002950389,0.005469684,0.008735226,Japan,JAP,Europe,GCP,ap-south-1,macOS-12,3.096218502,2.4.3rc1,15.89196237,AMD Ryzen 9,0.015899686,Apple M1,-40.72527322,-68.08492004,8.091961845,machine,N,1.322895036
3/31/2021 12:48,codecarbon,run_0438,930.5401896,7.09E-05,7.48E-07,10.25523362,77.8885733,8.427622279,0.003623025,0.002134728,0.003827264,0.009560543,India,IND,Europe,GCP,us-east-1,macOS-12,3.897849617,2.4.3rc1,4.182106932,AMD Ryzen 9,4.028364472,Apple M1,145.5885094,-60.57549783,16.06737991,machine,Y,1.025397997
9/28/2025 7:55,codecarbon,run_0384,837.8764167,4.21E-05,7.66E-07,9.201150105,31.79518495,9.730035458,0.009891319,0.005178197,0.009391099,0.024352281,India,IND,Asia,,,Linux,3.094428694,2.4.3rc1,32.07262337,Apple M1,1.991250851,Apple M1,30.95041089,9.544015641,31.60171154,machine,N,1.76711616
4/4/2025 17:33,codecarbon,run_0941,491.8202091,5.83E-05,8.96E-07,44.29961644,42.23326794,4.790268828,0.001627623,0.002598774,0.009276209,0.013398269,Germany,GER,Asia,GCP,,macOS-12,3.905054246,2.4.3rc1,16.11714247,Intel i7,0.987377789,NVIDIA T4,-47.09774209,-41.57454167,16.12539309,machine,Y,1.89263436
8/5/2023 8:36,codecarbon,run_0564,613.3442125,8.19E-05,7.64E-07,13.53768467,24.39136106,9.705243014,7.01E-05,0.008758049,0.001984585,0.010946319,Germany,GER,Europe,AWS,us-east-1,Windows-11,3.107553979,2.4.3rc1,8.062317568,Intel i7,0.013975035,NVIDIA A100,19.26396916,41.36082263,31.99568705,machine,N,1.307257418
1/24/2025 12:37,codecarbon,run_0742,568.7974638,8.89E-05,6.69E-07,32.47113729,24.59622618,4.581420152,0.006809965,0.008922942,0.003165671,0.018843956,USA,USA,North America,Azure,us-east-1,macOS-12,3.800283942,2.4.3rc1,15.91977509,Intel Xeon,0.988785098,NVIDIA T4,-108.7455317,-5.491166108,16.38117938,machine,Y,1.207179339
4/14/2023 13:33,codecarbon,run_0542,966.000631,5.56E-05,8.02E-07,2.652218391,56.49334624,4.596493115,0.007708406,0.000429439,0.00400298,0.012113767,France,FRA,Asia,Azure,,Windows-11,3.897889026,2.4.3rc1,31.89651674,Intel Xeon,1.999093452,Apple M1,140.5353705,77.65717502,16.1826232,machine,N,1.492517468
8/25/2023 23:37,codecarbon,run_0514,928.2563733,4.83E-05,6.30E-07,41.35219804,35.93922352,4.85244246,0.004069456,0.003717287,0.009234707,0.017066241,Germany,GER,Asia,,,Linux,3.800525029,2.4.3rc1,7.922927905,Apple M1,3.991099266,NVIDIA A100,59.12497703,-79.77673409,31.82219947,process,Y,1.311818334
6/21/2021 17:43,codecarbon,run_0179,544.872173,9.96E-05,6.69E-07,10.43877697,4.040689407,2.16928397,0.005592527,0.007667172,0.009376897,0.022608562,France,FRA,North America,,ap-south-1,Linux,3.802089456,2.4.3rc1,16.10523773,Intel Xeon,3.985225529,NVIDIA A100,124.6839072,-24.68852567,32.43524468,process,N,1.127226151
11/23/2025 3:33,codecarbon,run_0480,449.937407,2.32E-05,7.30E-07,35.64400106,15.10598596,9.22630795,0.00066237,0.00056924,0.001887201,0.003110928,Germany,GER,Asia,GCP,us-east-1,Linux,3.897339678,2.4.3rc1,8.035532742,Apple M1,0.014078184,NVIDIA T4,98.14576602,55.73706931,32.12166632,process,N,1.150270293
2/13/2023 23:44,codecarbon,run_0445,112.077275,2.82E-05,8.34E-07,49.11093418,49.42644713,1.022564974,0.001423396,0.003202464,0.005754843,0.010413356,Japan,JAP,North America,GCP,,Windows-11,3.798793305,2.4.3rc1,7.953337974,Apple M1,3.979176692,None,-49.781128,5.735059082,15.88800019,process,Y,1.632124965
6/26/2021 2:15,codecarbon,run_0335,718.3152742,3.64E-05,6.18E-07,19.34108061,30.54302019,1.162908027,6.03E-05,0.00227595,0.004094445,0.006394474,India,IND,Asia,,eu-central-1,Linux,3.099158092,2.4.3rc1,32.0646362,Intel Xeon,4.005851265,NVIDIA T4,-144.0974341,-48.43645365,16.19683293,process,N,1.139897513
11/19/2023 0:50,codecarbon,run_0657,655.9391928,9.96E-05,9.45E-07,0.611553888,88.8033174,1.584948116,0.009526943,0.002835236,0.003863587,0.016186325,USA,USA,North America,GCP,ap-south-1,Windows-11,3.888951263,2.4.3rc1,3.986229547,Intel Xeon,2.009565814,None,93.838179,-42.91368134,64.18984208,process,Y,1.43099596
11/3/2023 9:54,codecarbon,run_0579,136.8796871,9.48E-05,5.79E-07,15.7348448,49.7376897,5.498401741,0.000240449,0.003583114,0.007467044,0.011297817,France,FRA,North America,Azure,eu-central-1,Windows-11,3.095548254,2.4.3rc1,4.010878628,Intel Xeon,2.017134518,None,10.16368598,82.39514121,16.3161276,process,Y,1.293902152
5/26/2021 15:34,codecarbon,run_0779,464.7286992,6.60E-05,7.97E-07,37.73231754,94.37661963,4.595845031,0.002050701,0.005557048,0.001119741,0.008645877,Germany,GER,Asia,,ap-south-1,Linux,3.895708101,2.4.3rc1,16.00473192,Intel Xeon,1.992235672,NVIDIA A100,40.36867759,37.22232502,8.096804098,machine,N,1.431091166
9/13/2024 2:13,codecarbon,run_0860,129.2222919,4.16E-05,2.95E-07,1.712698434,88.59879416,9.029576265,0.002075703,0.001677862,0.005458025,0.009167078,Germany,GER,North America,AWS,us-east-1,Linux,3.899093986,2.4.3rc1,3.84142785,Intel i7,0.002884916,None,-17.39105754,-67.7949436,16.16971333,machine,Y,1.619078458
7/22/2020 5:03,codecarbon,run_0810,634.0764221,7.66E-05,7.85E-07,38.66066723,22.95908626,9.7482768,0.00992965,0.000762017,0.009297641,0.020077107,USA,USA,North America,GCP,ap-south-1,Linux,3.801571493,2.4.3rc1,4.119308697,Intel Xeon,0.006121991,NVIDIA A100,-0.438272255,-12.58339753,64.24317356,process,Y,1.605183627
8/20/2022 2:51,codecarbon,run_0678,355.4126799,1.21E-05,7.08E-07,36.48950219,89.62433375,1.506443855,0.001410038,0.005980093,0.006204823,0.013684261,Germany,GER,Europe,GCP,,Linux,3.903101857,2.4.3rc1,7.825079521,Intel i7,1.032197746,None,-35.010806,-12.77724263,15.79857705,machine,N,1.252649493
1/23/2020 12:37,codecarbon,run_0827,388.320757,6.21E-05,8.13E-07,1.740087673,45.39954292,7.849484607,0.005464754,0.006541952,0.00521108,0.017142332,Japan,JAP,Europe,,us-east-1,Linux,3.89606981,2.4.3rc1,3.937298649,AMD Ryzen 9,4.0073366,Apple M1,-41.82781828,-61.45191408,8.382048831,machine,Y,1.725690676
5/20/2025 16:54,codecarbon,run_0797,182.3646044,2.54E-05,8.82E-07,21.98697425,27.2895518,6.346724435,0.001467748,0.0026021,0.005436698,0.009419361,France,FRA,Europe,AWS,ap-south-1,Linux,3.901268167,2.4.3rc1,3.815950649,Apple M1,-0.013395472,Apple M1,-128.5416458,-38.91146348,64.13618345,machine,Y,1.808083457
5/7/2021 8:44,codecarbon,run_0224,575.9229896,1.69E-05,4.77E-07,27.74086927,57.09870147,2.922814184,0.007392367,0.000312124,0.003520999,0.011259812,France,FRA,North America,AWS,us-east-1,Linux,3.803251687,2.4.3rc1,4.179563997,Intel i7,1.994033782,NVIDIA T4,85.99584896,19.29553162,8.01535586,machine,Y,1.318799853
5/15/2025 10:48,codecarbon,run_0853,96.10858303,4.76E-05,9.36E-07,36.16431706,7.974328203,3.023990491,0.006722022,0.008963725,0.000413805,0.016001957,USA,USA,Asia,Azure,eu-central-1,macOS-12,3.794201684,2.4.3rc1,4.074227681,Intel Xeon,0.978240438,NVIDIA A100,125.8519481,-26.85128814,64.52425283,machine,Y,1.81793156
8/20/2022 2:51,codecarbon,run_0678,359.4077229,1.18E-05,7.09E-07,36.65473533,89.88815041,1.461189274,0.001417039,0.005952679,0.00617878,0.013622168,Germany,GER,Europe,GCP,,Linux,3.897219565,2.4.3rc1,8.071101344,Intel i7,1.011896049,None,-34.64605895,-12.13651873,16.25537818,machine,N,1.248534134
3/31/2020 14:51,codecarbon,run_0085,236.7381851,9.41E-06,7.81E-07,6.535935213,58.96801076,9.42573334,0.008740425,0.002769761,0.00849779,0.020056247,Japan,JAP,North America,AWS,ap-south-1,macOS-12,3.101252119,2.4.3rc1,15.88381262,Apple M1,0.018485326,Apple M1,-110.2066552,-51.29415193,16.21747103,machine,N,1.058686262
8/13/2022 4:46,codecarbon,run_0680,970.5682145,6.81E-06,1.69E-07,5.775998071,68.701974,6.500227669,0.003599594,0.000617284,0.006419698,0.01058321,India,IND,Asia,AWS,,macOS-12,3.101824032,2.4.3rc1,4.294026541,Apple M1,-0.006550945,Apple M1,29.63200546,-45.14499355,31.7757972,machine,Y,1.559121774
10/1/2021 13:37,codecarbon,run_0969,780.9576301,5.82E-05,2.95E-07,36.75032448,58.55075399,1.084060583,0.009009944,0.005437854,0.00869428,0.023234895,Germany,GER,Europe,,ap-south-1,Linux,3.903541796,2.4.3rc1,3.784266963,Apple M1,3.991707241,None,142.1903792,71.12713306,32.03781535,process,N,1.993262201
9/13/2023 11:32,codecarbon,run_0699,740.6467454,7.63E-05,6.56E-07,20.11429677,60.69094488,1.367463803,0.007624772,0.001027135,0.00399239,0.012584949,Japan,JAP,North America,AWS,us-east-1,Linux,3.100238966,2.4.3rc1,16.14087972,Apple M1,1.990758059,None,-139.4087418,-72.17946691,31.92035127,machine,N,1.200860928
2/3/2025 2:48,codecarbon,run_0664,866.1822181,1.78E-05,3.30E-07,9.202436701,60.21751537,7.41894236,0.003190953,0.00543566,0.006885578,0.01550563,Japan,JAP,Europe,,ap-south-1,macOS-12,3.801692335,2.4.3rc1,4.204655166,Intel i7,0.998354416,None,-95.2585791,10.53851624,15.88265787,process,N,1.024619545
1/2/2022 8:25,codecarbon,run_0778,897.7091368,9.23E-05,9.06E-07,26.70494668,22.05791646,8.213087395,0.002093668,0.002656912,0.002343135,0.007053789,Germany,GER,North America,,us-east-1,macOS-12,3.897422857,2.4.3rc1,4.051374178,AMD Ryzen 9,3.991175206,Apple M1,25.95235566,67.92351902,32.01090183,machine,N,1.957330364
10/29/2022 13:51,codecarbon,run_0110,235.5540181,3.90E-05,1.38E-07,20.9614802,80.35724635,5.279732084,0.000191759,0.004225874,0.000281163,0.004638225,India,IND,North America,AWS,us-east-1,macOS-12,3.899814671,2.4.3rc1,15.98216919,Intel i7,3.997936768,None,174.8083254,21.49950178,8.303696758,machine,N,1.832950957
2/20/2021 3:00,codecarbon,run_0081,367.5765399,9.91E-05,4.50E-07,16.89859899,57.85228473,1.829528022,0.009642857,0.006301333,0.007532786,0.023633853,France,FRA,Europe,AWS,,macOS-12,3.796506947,2.4.3rc1,32.12104181,Intel Xeon,4.020443299,None,-10.10318498,-20.46729098,32.27723625,process,Y,1.150964659
9/18/2021 10:07,codecarbon,run_0227,726.478191,7.80E-05,7.16E-07,29.07340346,1.414697228,4.264114607,0.00607086,0.003890397,0.00861062,0.018581503,Japan,JAP,Asia,AWS,eu-central-1,Linux,3.101534748,2.4.3rc1,15.83877691,Intel i7,4.00303242,NVIDIA T4,-15.7759968,11.61202469,16.1278002,machine,N,1.817021796
7/29/2020 18:46,codecarbon,run_0818,109.8913612,7.96E-05,8.32E-07,2.144613239,35.9011789,7.778633034,0.009432781,0.003749951,0.008746987,0.0219317,USA,USA,Asia,,eu-central-1,macOS-12,3.898181019,2.4.3rc1,4.063556141,AMD Ryzen 9,0.019602512,NVIDIA A100,-42.35690032,-85.25457248,31.98710698,machine,Y,1.527661644
7/14/2025 17:28,codecarbon,run_0229,91.67422032,3.91E-05,3.78E-07,44.20104887,15.21476842,2.395277187,0.003316367,0.000542853,0.00182275,0.005649805,India,IND,Asia,AWS,us-east-1,Windows-11,3.09900615,2.4.3rc1,7.843323815,Apple M1,1.004476651,Apple M1,-26.53255688,26.31899007,63.80591417,machine,Y,1.399067628
10/21/2021 7:36,codecarbon,run_0913,436.4767278,7.23E-05,5.61E-07,49.73714896,42.24999144,2.582605098,0.004754964,0.002358614,0.005583172,0.012634869,Germany,GER,Europe,Azure,ap-south-1,Windows-11,3.799698513,2.4.3rc1,16.08521653,Intel i7,0.986751202,NVIDIA T4,97.32024429,-51.13281647,31.75501717,process,Y,1.150511057
1/17/2021 11:48,codecarbon,run_0988,973.3366722,8.92E-05,2.99E-07,16.82765205,36.96448538,4.594899285,0.000974655,0.007625998,0.003659156,0.01238649,France,FRA,North America,AWS,,Linux,3.101710678,2.4.3rc1,7.972787099,AMD Ryzen 9,2.034229191,NVIDIA A100,5.762455092,-31.1121243,15.86821888,machine,Y,1.453723005
2/23/2021 1:36,codecarbon,run_0299,954.9953962,5.86E-06,1.50E-07,27.14330755,57.45591424,6.835192604,0.000146949,0.009578976,0.000442709,0.010185116,India,IND,Europe,GCP,,macOS-12,3.095716807,2.4.3rc1,8.018438446,Apple M1,-0.01317944,NVIDIA T4,-56.58924838,81.15615441,8.254700087,machine,N,1.498681529
12/26/2023 1:15,codecarbon,run_0545,487.254133,5.37E-05,3.09E-07,25.01753772,13.39004711,9.590701054,0.007991424,0.006653616,0.005418141,0.020082378,Germany,GER,Europe,GCP,,Linux,3.099307268,2.4.3rc1,32.05187135,Intel i7,-0.018258797,NVIDIA T4,-96.30409857,-89.08459227,16.05523143,process,N,1.295066595
4/7/2023 0:53,codecarbon,run_0290,991.4632827,3.49E-05,6.90E-08,36.97208836,52.52655809,2.938448578,0.007852837,0.001982412,0.002593085,0.012529252,India,IND,Europe,AWS,ap-south-1,macOS-12,3.894783738,2.4.3rc1,32.03128861,Intel i7,2.005260425,NVIDIA T4,147.0456309,-65.97674678,32.09172039,machine,N,1.063554308
8/7/2021 6:08,codecarbon,run_0707,708.316555,3.18E-05,3.17E-07,3.445147897,69.16973141,6.099665171,0.003466247,0.007054047,0.005368967,0.015861635,USA,USA,Asia,Azure,ap-south-1,Windows-11,3.09792806,2.4.3rc1,16.03951224,Intel i7,2.022075574,NVIDIA A100,-10.76384216,75.84226615,32.41392232,machine,Y,1.407577585
6/25/2025 8:48,codecarbon,run_0324,925.8236338,5.25E-05,1.22E-07,26.73942195,12.95337581,6.342072685,0.004804949,0.006233059,0.000148498,0.011055025,France,FRA,North America,Azure,eu-central-1,Linux,3.799512003,2.4.3rc1,32.09569589,Intel i7,1.013743454,Apple M1,-32.53380627,-50.84549602,63.48681227,machine,Y,1.893272494
3/24/2021 20:03,codecarbon,run_0702,818.1583233,8.88E-05,2.54E-07,28.68926197,77.09820339,3.641293985,0.004079311,0.005266483,0.00134921,0.010692245,India,IND,Europe,,ap-south-1,Linux,3.90315554,2.4.3rc1,16.00383838,Intel i7,0.998787725,Apple M1,-56.60383983,-76.12068242,64.06811702,machine,Y,1.671847228
11/30/2025 10:26,codecarbon,run_0850,327.7090254,5.42E-05,6.65E-07,35.25109218,13.49264498,8.281388342,0.006759939,0.00892784,0.004505792,0.020182616,Germany,GER,North America,AWS,,Windows-11,3.803170059,2.4.3rc1,8.150896893,Intel Xeon,1.989322617,NVIDIA T4,-26.3658029,-71.6997625,31.86203969,process,Y,1.296015245
10/29/2020 8:50,codecarbon,run_0603,166.1727349,2.83E-05,3.35E-07,32.68874947,75.89510199,7.792484679,0.005089291,0.008132028,0.004363849,0.017419319,France,FRA,North America,AWS,ap-south-1,Windows-11,3.897536221,2.4.3rc1,3.907879911,Apple M1,0.979679152,Apple M1,54.37988902,77.92317307,16.08107593,machine,N,1.400538127
2/14/2022 0:03,codecarbon,run_0388,54.37849144,2.40E-06,9.17E-07,6.90496616,45.1480272,8.329267388,0.008873765,0.005180615,0.005623076,0.01981327,India,IND,Asia,AWS,ap-south-1,Windows-11,3.103126542,2.4.3rc1,31.93668765,Intel Xeon,-0.003413365,Apple M1,153.6662795,66.08169225,31.98427392,machine,N,1.285630851
6/1/2021 4:00,codecarbon,run_0790,126.4353773,4.97E-05,2.81E-07,28.60048027,45.49769958,4.940228697,0.001122536,0.001398397,0.008145148,0.010687921,India,IND,Europe,Azure,eu-central-1,Linux,3.903223991,2.4.3rc1,4.013785208,Apple M1,3.980230069,None,143.5055235,40.85652711,31.62016694,process,N,1.938248717
12/30/2024 22:25,codecarbon,run_0474,130.1382464,1.81E-05,3.24E-07,30.04762491,64.28159536,4.563247822,0.00078867,0.003794846,0.00682875,0.011434941,USA,USA,Europe,,,macOS-12,3.899258037,2.4.3rc1,15.99350397,Apple M1,-0.010842306,NVIDIA A100,-113.2838668,-72.04601997,63.52791514,process,Y,1.303089181
5/1/2021 20:21,codecarbon,run_0061,865.5611369,9.63E-05,4.13E-08,36.70669757,90.95046699,8.705153293,0.009613079,0.007602989,0.004442516,0.021588631,USA,USA,Asia,AWS,eu-central-1,Windows-11,3.102356761,2.4.3rc1,7.916851913,Intel i7,2.028631541,None,132.6816496,37.64399212,15.99217805,machine,N,1.475006467
9/18/2023 11:34,codecarbon,run_0305,467.2744577,8.16E-05,6.86E-07,9.627172297,81.43522869,4.826844623,0.001847821,0.002831062,0.00273017,0.00741739,Germany,GER,Europe,GCP,eu-central-1,Linux,3.102222661,2.4.3rc1,8.183586364,Apple M1,-0.007617677,Apple M1,154.0941102,7.737410178,15.57162887,machine,N,1.491502165
10/4/2020 7:30,codecarbon,run_0918,949.0129305,1.09E-05,3.40E-07,24.57035557,66.95139873,5.476185046,0.009130915,0.006059245,0.00042256,0.015589957,Japan,JAP,Europe,Azure,,macOS-12,3.895111718,2.4.3rc1,7.946145217,Intel i7,2.009488655,None,27.37545692,24.7664167,31.97598354,process,N,1.213648914
8/16/2022 4:35,codecarbon,run_0021,886.9857688,3.61E-05,1.25E-07,7.459915625,76.32204549,6.565222587,0.001016211,0.000811563,0.007030376,0.008884055,France,FRA,Asia,AWS,us-east-1,Windows-11,3.893570258,2.4.3rc1,3.867346067,Intel i7,-0.009096708,NVIDIA A100,176.4455449,-21.97313716,7.724147872,process,N,1.234414118
3/18/2021 5:59,codecarbon,run_0801,43.06676861,8.22E-05,1.13E-07,20.51368808,57.20707214,1.091793592,0.006561272,0.006604297,0.006511284,0.019626497,USA,USA,North America,GCP,,Windows-11,3.894906642,2.4.3rc1,15.87639428,Intel Xeon,1.98452604,None,-29.69153185,45.21739458,8.062955094,process,N,1.969888159
10/12/2024 7:00,codecarbon,run_0171,862.6404553,9.99E-05,2.47E-07,2.342201677,41.33895849,2.143396791,0.000206308,0.003556859,0.007855164,0.011758652,USA,USA,Europe,Azure,eu-central-1,Linux,3.099569699,2.4.3rc1,8.015598992,AMD Ryzen 9,2.010152838,NVIDIA A100,152.072288,37.2424799,63.99957823,process,Y,1.838187163
8/5/2024 4:31,codecarbon,run_0422,874.7051925,4.04E-06,7.19E-07,2.594780267,26.44906467,5.50934946,0.004215404,0.001865148,0.003345031,0.009461451,USA,USA,North America,Azure,ap-south-1,macOS-12,3.801086083,2.4.3rc1,3.950481553,Intel i7,3.994424045,NVIDIA T4,-87.15548295,15.63999683,7.999631135,process,N,1.854168918
10/16/2023 18:38,codecarbon,run_0645,430.8356012,8.76E-05,4.00E-07,16.92065707,33.80043228,2.79719277,0.008571278,0.00148116,0.00903714,0.019142831,Japan,JAP,Asia,GCP,ap-south-1,Linux,3.896017618,2.4.3rc1,31.82457533,Intel Xeon,0.991941302,None,19.93497761,84.20838529,15.42282305,process,N,1.771652731
9/6/2025 22:51,codecarbon,run_0548,91.15635721,8.77E-05,8.64E-07,20.52120935,70.3032888,5.981175906,0.008504812,0.00314767,0.00526266,0.016935123,Germany,GER,Europe,Azure,us-east-1,Windows-11,3.894234444,2.4.3rc1,31.89035635,Intel Xeon,0.979122909,NVIDIA A100,27.76217699,28.47100717,15.90617944,process,Y,1.391105285
4/14/2023 13:33,codecarbon,run_0542,959.4961547,5.52E-05,7.95E-07,2.489208017,56.90026401,4.577498052,0.007711412,0.000310596,0.004020738,0.012001154,France,FRA,Asia,Azure,,Windows-11,3.902740929,2.4.3rc1,31.96396239,Intel Xeon,2.001407757,Apple M1,140.3778031,79.1963079,16.10371559,machine,N,1.496682031
1/30/2025 8:34,codecarbon,run_0024,896.929152,5.32E-06,2.91E-07,47.6483555,89.61842671,5.066578123,0.006193592,0.002785044,0.001891106,0.010888389,France,FRA,Europe,GCP,ap-south-1,Linux,3.798480966,2.4.3rc1,31.92574925,Intel Xeon,1.986467194,NVIDIA A100,-168.8092498,-40.25768332,8.00120877,process,Y,1.686799987
2/20/2021 17:27,codecarbon,run_0806,303.182946,2.46E-05,8.35E-07,34.04023485,23.44287906,4.369673937,0.005132281,0.005291102,0.008893688,0.01926699,India,IND,Asia,AWS,ap-south-1,macOS-12,3.903896639,2.4.3rc1,16.00995202,Apple M1,-0.018054018,None,172.2018212,-8.503696038,31.67670176,machine,Y,1.434730267
7/27/2023 13:36,codecarbon,run_0310,249.5640156,8.45E-05,2.22E-07,4.322884415,70.51360161,4.69533864,0.009201814,0.006514997,0.000906637,0.016576388,Japan,JAP,Europe,GCP,us-east-1,Windows-11,3.900014838,2.4.3rc1,8.065309506,Intel Xeon,4.001560789,None,-1.532368846,-67.8720654,64.4316055,process,Y,1.934916947
8/22/2023 3:19,codecarbon,run_0433,653.0907966,7.73E-05,9.63E-07,25.31226533,11.50878614,4.946269715,0.004748862,0.00901877,0.003975902,0.017732903,France,FRA,Asia,AWS,us-east-1,macOS-12,3.899466379,2.4.3rc1,16.03816555,Apple M1,-0.004055658,None,155.8057576,83.31413673,32.03850212,process,Y,1.175997667
4/23/2021 10:21,codecarbon,run_0693,987.7957117,1.03E-05,2.95E-07,43.81067948,6.816303394,8.889750244,0.005229077,0.004073267,0.003063166,0.01244559,Japan,JAP,Europe,GCP,us-east-1,macOS-12,3.797621026,2.4.3rc1,4.045614252,Intel i7,0.99687689,NVIDIA A100,145.8377834,-81.66808775,8.340662088,process,N,1.316825167
1/17/2023 18:40,codecarbon,run_0944,201.042889,7.72E-05,4.97E-07,15.75689554,15.97048498,6.518571572,0.0066736,0.00672738,0.00229263,0.015602092,Japan,JAP,Europe,Azure,ap-south-1,Windows-11,3.90051619,2.4.3rc1,3.973964482,AMD Ryzen 9,1.007627202,NVIDIA T4,-84.9542036,-16.16664171,16.03484424,machine,N,1.500949371
2/2/2023 1:59,codecarbon,run_0486,861.5644225,2.62E-05,2.33E-07,24.50487883,50.1006948,2.908951459,0.002744995,0.001690066,0.007237475,0.011610571,Japan,JAP,Asia,AWS,ap-south-1,Linux,3.904410132,2.4.3rc1,3.886774014,AMD Ryzen 9,4.003815741,None,19.45538267,12.22399104,64.25491914,process,N,1.138770482
12/4/2024 20:17,codecarbon,run_0961,140.6652069,8.71E-05,3.63E-07,31.62044815,16.23839928,2.825733419,0.009939159,0.00754534,0.00959513,0.027131323,Germany,GER,Asia,AWS,us-east-1,Linux,3.896199637,2.4.3rc1,31.71976033,Apple M1,3.989613188,NVIDIA A100,74.7521126,67.53947378,63.81304987,process,Y,1.723780593
1/27/2024 3:00,codecarbon,run_0515,357.2136748,8.21E-05,7.84E-07,27.47378978,15.39512854,3.244545343,0.007374894,0.008089778,0.002758567,0.018243333,France,FRA,Europe,,ap-south-1,Linux,3.896513564,2.4.3rc1,16.04124752,Intel Xeon,2.010704647,Apple M1,51.20264912,-15.71291583,16.33294696,machine,Y,1.946104352
6/7/2022 22:38,codecarbon,run_0755,845.2347283,1.06E-05,9.94E-07,20.44110434,16.71316982,8.349456674,0.002246484,0.005283601,0.001351839,0.008724986,Germany,GER,Asia,AWS,us-east-1,Windows-11,3.891484616,2.4.3rc1,8.146855136,Intel i7,2.010498846,None,-174.2213481,-50.50859624,64.3439818,process,Y,1.870064759
1/29/2024 10:25,codecarbon,run_0124,594.7527682,6.02E-05,3.59E-07,23.02479389,4.239970661,7.734330831,0.005488886,0.000591567,0.006849747,0.012923436,India,IND,Europe,AWS,eu-central-1,Windows-11,3.796573631,2.4.3rc1,15.98006212,Apple M1,0.992306263,None,-147.3389178,46.30804134,16.28929751,machine,Y,1.370754252
